num_vehicles,charger_power,energy_vehicle,efficiency,avg_initial_energy,total_savings,total_original_cost
100,0.0008,0.04,0.95,0.8,0.061078351055209666,268.6666169155268
100,0.0008,0.04,0.99,0.6,4.754450959999983,268.6666169155268
100,0.0008,0.04,0.99,0.7,4.736414215625495,268.6666169155268
100,0.0008,0.04,0.99,0.8,5.155663462486881,268.6666169155268
100,0.0008,0.064,0.9,0.6,-3.4244753625671595e-13,268.6666169155268
100,0.0008,0.064,0.9,0.7,-0.2818924501487357,268.6666169155268
100,0.0008,0.064,0.9,0.8,-1.2849676000006356,268.6666169155268
100,0.0008,0.064,0.95,0.6,0.531255401662273,268.6666169155268
100,0.0008,0.064,0.95,0.7,0.5312554016622226,268.6666169155268
100,0.0008,0.064,0.95,0.8,0.5916481861607393,268.6666169155268
100,0.0008,0.064,0.99,0.6,4.754450960000256,268.6666169155268
100,0.0008,0.064,0.99,0.7,4.754450960000436,268.6666169155268
100,0.0008,0.064,0.99,0.8,4.9689519668132665,268.6666169155268
100,0.0008,0.08,0.9,0.6,-5.399379630465644e-13,268.6666169155268
100,0.0008,0.08,0.9,0.7,-6.308171270497807e-13,268.6666169155268
100,0.0008,0.08,0.9,0.8,-0.256993520000644,268.6666169155268
100,0.0008,0.08,0.95,0.6,0.5312554016622013,268.6666169155268
100,0.0008,0.08,0.95,0.7,0.5520000676453899,268.6666169155268
100,0.0008,0.08,0.95,0.8,0.5509520028747139,268.6666169155268
100,0.0008,0.08,0.99,0.6,4.754450960000478,268.6666169155268
100,0.0008,0.08,0.99,0.7,4.75436910796363,268.6666169155268
100,0.0008,0.08,0.99,0.8,4.8474697903645,268.6666169155268
120,0.006,0.04,0.9,0.6,1.7702329185853558e-13,268.6666169155268
120,0.006,0.04,0.9,0.7,2.7305935724336584e-13,268.6666169155268
120,0.006,0.04,0.9,0.8,-36.634248540282805,268.6666169155268
120,0.006,0.04,0.95,0.6,4.765400086514012,268.6666169155268
120,0.006,0.04,0.95,0.7,4.659387557474218,268.6666169155268
120,0.006,0.04,0.95,0.8,-4.971122071788904,268.6666169155268
120,0.006,0.04,0.99,0.6,42.097676687550035,268.6666169155268
120,0.006,0.04,0.99,0.7,39.03859020767269,268.6666169155268
120,0.006,0.04,0.99,0.8,33.29544907255573,268.6666169155268
120,0.006,0.064,0.9,0.6,5.1421263080886386e-14,268.6666169155268
120,0.006,0.064,0.9,0.7,-4.42356119752511,268.6666169155268
120,0.006,0.064,0.9,0.8,-8.489405850028717,268.6666169155268
120,0.006,0.064,0.95,0.6,4.781298614958311,268.6666169155268
120,0.006,0.064,0.95,0.7,4.741111666433061,268.6666169155268
120,0.006,0.064,0.95,0.8,-1.2540338021606203,268.6666169155268
120,0.006,0.064,0.99,0.6,42.66740903420635,268.6666169155268
120,0.006,0.064,0.99,0.7,41.53068997344074,268.6666169155268
120,0.006,0.064,0.99,0.8,38.199271423506744,268.6666169155268
120,0.006,0.08,0.9,0.6,5.506381808850769e-14,268.6666169155268
120,0.006,0.08,0.9,0.7,-3.5203043279898046e-14,268.6666169155268
120,0.006,0.08,0.9,0.8,-12.134631961995296,268.6666169155268
120,0.006,0.08,0.95,0.6,4.781298614958155,268.6666169155268
120,0.006,0.08,0.95,0.7,4.779235112096054,268.6666169155268
120,0.006,0.08,0.95,0.8,-5.040261179566077,268.6666169155268
120,0.006,0.08,0.99,0.6,42.7792154853153,268.6666169155268
120,0.006,0.08,0.99,0.7,41.95865934906561,268.6666169155268
120,0.006,0.08,0.99,0.8,41.07347997420938,268.6666169155268
120,0.0072,0.04,0.9,0.6,4.196339456474797e-14,268.6666169155268
120,0.0072,0.04,0.9,0.7,2.9864776884130917e-13,268.6666169155268
120,0.0072,0.04,0.9,0.8,3.1789396134451566e-13,268.6666169155268
120,0.0072,0.04,0.95,0.6,5.6952413620465006,268.6666169155268
120,0.0072,0.04,0.95,0.7,5.567385963508402,268.6666169155268
120,0.0072,0.04,0.95,0.8,0.010915900105636707,268.6666169155268
120,0.0072,0.04,0.99,0.6,49.449220138513056,268.6666169155268
120,0.0072,0.04,0.99,0.7,44.67454293037558,268.6666169155268
120,0.0072,0.04,0.99,0.8,37.23318344224801,268.6666169155268
120,0.0072,0.064,0.9,0.6,-1.0414535553393556e-13,268.6666169155268
120,0.0072,0.064,0.9,0.7,6.487249973319304e-15,268.6666169155268
120,0.0072,0.064,0.9,0.8,-15.160918802313704,268.6666169155268
120,0.0072,0.064,0.95,0.6,5.737558337950123,268.6666169155268
120,0.0072,0.064,0.95,0.7,5.6853515012036375,268.6666169155268
120,0.0072,0.064,0.95,0.8,-6.898343779751383,268.6666169155268
120,0.0072,0.064,0.99,0.6,51.08918324157597,268.6666169155268
120,0.0072,0.064,0.99,0.7,49.09858711788714,268.6666169155268
120,0.0072,0.064,0.99,0.8,43.73804542032258,268.6666169155268
120,0.0072,0.08,0.9,0.6,-9.883804712174096e-14,268.6666169155268
120,0.0072,0.08,0.9,0.7,-2.287651773742739e-13,268.6666169155268
120,0.0072,0.08,0.9,0.8,-7.538419782305331,268.6666169155268
120,0.0072,0.08,0.95,0.6,5.737558337949784,268.6666169155268
120,0.0072,0.08,0.95,0.7,5.723686489140119,268.6666169155268
120,0.0072,0.08,0.95,0.8,1.594168264731949,268.6666169155268
